year,level,name,race,group,estimate,moe,share,sharemoe
2021,4_town,Newington,black,high_school,156,105,0.22,0.129
2021,4_town,Newington,black,some_college_aa,335,168,0.46,0.183
2021,4_town,Newington,black,bachelors_plus,191,99,0.26,0.11
2021,4_town,Newington,latino,ages25plus,1709,284,NA,NA
2021,4_town,Newington,latino,less_than_hs,212,107,0.12,0.059
2021,4_town,Newington,latino,high_school,435,136,0.25,0.067
2021,4_town,Newington,latino,some_college_aa,583,167,0.34,0.08
2021,4_town,Newington,latino,bachelors_plus,479,152,0.28,0.076
2021,4_town,Newington,asian,ages25plus,1456,388,NA,NA
2021,4_town,Newington,asian,less_than_hs,145,104,0.1,0.066
2021,4_town,Newington,asian,high_school,142,71,0.1,0.041
2021,4_town,Newington,asian,some_college_aa,514,336,0.35,0.211
2021,4_town,Newington,asian,bachelors_plus,655,149,0.45,0.158
2021,4_town,Newington,aian,ages25plus,6,50,NA,NA
2021,4_town,Newington,aian,less_than_hs,0,28,0,4.667
2021,4_town,Newington,aian,high_school,0,28,0,4.667
2021,4_town,Newington,aian,some_college_aa,0,28,0,4.667
2021,4_town,Newington,aian,bachelors_plus,6,14,1,8.654
2021,4_town,Newington,other_race,ages25plus,1683,390,NA,NA
2021,4_town,Newington,other_race,less_than_hs,233,118,0.14,0.062
2021,4_town,Newington,other_race,high_school,541,276,0.32,0.146
2021,4_town,Newington,other_race,some_college_aa,314,135,0.19,0.068
2021,4_town,Newington,other_race,bachelors_plus,595,209,0.35,0.093
2021,4_town,Newtown,total,ages25plus,19028,964,NA,NA
2021,4_town,Newtown,total,less_than_hs,773,191,0.04,0.01
2021,4_town,Newtown,total,high_school,4025,485,0.21,0.023
2021,4_town,Newtown,total,some_college_aa,4068,436,0.21,0.02
2021,4_town,Newtown,total,bachelors_plus,10162,683,0.53,0.024
2021,4_town,Newtown,white,ages25plus,17178,832,NA,NA
2021,4_town,Newtown,white,less_than_hs,543,146,0.03,0.008
2021,4_town,Newtown,white,high_school,3558,437,0.21,0.023
2021,4_town,Newtown,white,some_college_aa,3688,369,0.21,0.019
2021,4_town,Newtown,white,bachelors_plus,9389,586,0.55,0.022
2021,4_town,Newtown,black,ages25plus,412,155,NA,NA
2021,4_town,Newtown,black,less_than_hs,85,86,0.21,0.194
2021,4_town,Newtown,black,high_school,140,94,0.34,0.189
2021,4_town,Newtown,black,some_college_aa,51,31,0.12,0.059
2021,4_town,Newtown,black,bachelors_plus,136,84,0.33,0.162
2021,4_town,Newtown,latino,ages25plus,907,250,NA,NA
2021,4_town,Newtown,latino,less_than_hs,96,70,0.11,0.071
2021,4_town,Newtown,latino,high_school,249,147,0.27,0.143
2021,4_town,Newtown,latino,some_college_aa,266,160,0.29,0.157
2021,4_town,Newtown,latino,bachelors_plus,296,101,0.33,0.066
2021,4_town,Newtown,asian,ages25plus,380,117,NA,NA
2021,4_town,Newtown,asian,less_than_hs,30,28,0.08,0.07
2021,4_town,Newtown,asian,high_school,62,53,0.16,0.13
2021,4_town,Newtown,asian,some_college_aa,23,31,0.06,0.079
2021,4_town,Newtown,asian,bachelors_plus,265,96,0.7,0.133
2021,4_town,Newtown,aian,ages25plus,0,25,NA,NA
2021,4_town,Newtown,aian,less_than_hs,0,25,NA,NA
2021,4_town,Newtown,aian,high_school,0,25,NA,NA
2021,4_town,Newtown,aian,some_college_aa,0,25,NA,NA
2021,4_town,Newtown,aian,bachelors_plus,0,25,NA,NA
2021,4_town,Newtown,other_race,ages25plus,757,247,NA,NA
2021,4_town,Newtown,other_race,less_than_hs,65,67,0.09,0.084
2021,4_town,Newtown,other_race,high_school,216,143,0.29,0.164
2021,4_town,Newtown,other_race,some_college_aa,254,160,0.34,0.181
2021,4_town,Newtown,other_race,bachelors_plus,222,102,0.29,0.095
2021,4_town,Norfolk,total,ages25plus,1326,132,NA,NA
2021,4_town,Norfolk,total,less_than_hs,60,44,0.05,0.033
2021,4_town,Norfolk,total,high_school,300,62,0.23,0.041
2021,4_town,Norfolk,total,some_college_aa,356,71,0.27,0.046
2021,4_town,Norfolk,total,bachelors_plus,610,81,0.46,0.04
2021,4_town,Norfolk,white,ages25plus,1229,117,NA,NA
2021,4_town,Norfolk,white,less_than_hs,54,25,0.04,0.02
2021,4_town,Norfolk,white,high_school,296,62,0.24,0.045
2021,4_town,Norfolk,white,some_college_aa,309,58,0.25,0.041
2021,4_town,Norfolk,white,bachelors_plus,570,76,0.46,0.043
2021,4_town,Norfolk,black,ages25plus,7,28,NA,NA
2021,4_town,Norfolk,black,less_than_hs,0,13,0,1.857
2021,4_town,Norfolk,black,high_school,0,13,0,1.857
2021,4_town,Norfolk,black,some_college_aa,3,14,0.43,1.03
2021,4_town,Norfolk,black,bachelors_plus,4,15,0.57,3.133
2021,4_town,Norfolk,latino,ages25plus,42,39,NA,NA
2021,4_town,Norfolk,latino,less_than_hs,1,13,0.02,0.309
2021,4_town,Norfolk,latino,high_school,4,14,0.1,0.321
2021,4_town,Norfolk,latino,some_college_aa,31,30,0.74,0.201
2021,4_town,Norfolk,latino,bachelors_plus,6,15,0.14,0.332
2021,4_town,Norfolk,asian,ages25plus,3,26,NA,NA
2021,4_town,Norfolk,asian,less_than_hs,0,13,0,4.333
2021,4_town,Norfolk,asian,high_school,0,13,0,4.333
2021,4_town,Norfolk,asian,some_college_aa,0,13,0,4.333
2021,4_town,Norfolk,asian,bachelors_plus,3,14,1,9.843
2021,4_town,Norfolk,aian,ages25plus,4,27,NA,NA
2021,4_town,Norfolk,aian,less_than_hs,0,13,0,3.25
2021,4_town,Norfolk,aian,high_school,4,14,1,7.603
2021,4_town,Norfolk,aian,some_college_aa,0,13,0,3.25
2021,4_town,Norfolk,aian,bachelors_plus,0,13,0,3.25
2021,4_town,Norfolk,other_race,ages25plus,76,66,NA,NA
2021,4_town,Norfolk,other_race,less_than_hs,5,30,0.07,0.391
2021,4_town,Norfolk,other_race,high_school,0,13,0,0.171
2021,4_town,Norfolk,other_race,some_college_aa,44,44,0.58,0.287
2021,4_town,Norfolk,other_race,bachelors_plus,27,37,0.36,0.377
2021,4_town,North Branford,total,ages25plus,9858,834,NA,NA
2021,4_town,North Branford,total,less_than_hs,374,151,0.04,0.015
2021,4_town,North Branford,total,high_school,3492,485,0.35,0.039
2021,4_town,North Branford,total,some_college_aa,2485,418,0.25,0.037
2021,4_town,North Branford,total,bachelors_plus,3507,514,0.36,0.043
2021,4_town,North Branford,white,ages25plus,9293,764,NA,NA
2021,4_town,North Branford,white,less_than_hs,330,131,0.04,0.014
2021,4_town,North Branford,white,high_school,3382,461,0.36,0.04
2021,4_town,North Branford,white,some_college_aa,2334,390,0.25,0.037
2021,4_town,North Branford,white,bachelors_plus,3247,450,0.35,0.039
2021,4_town,North Branford,black,ages25plus,38,70,NA,NA
2021,4_town,North Branford,black,less_than_hs,1,21,0.03,0.551
2021,4_town,North Branford,black,high_school,2,23,0.05,0.597
2021,4_town,North Branford,black,some_college_aa,2,21,0.05,0.544
2021,4_town,North Branford,black,bachelors_plus,33,59,0.87,2.229
2021,4_town,North Branford,latino,ages25plus,213,134,NA,NA
2021,4_town,North Branford,latino,less_than_hs,11,28,0.05,0.127
2021,4_town,North Branford,latino,high_school,77,96,0.36,0.389
2021,4_town,North Branford,latino,some_college_aa,76,73,0.36,0.259
2021,4_town,North Branford,latino,bachelors_plus,49,51,0.23,0.191
2021,4_town,North Branford,asian,ages25plus,138,107,NA,NA
2021,4_town,North Branford,asian,less_than_hs,0,21,0,0.152
2021,4_town,North Branford,asian,high_school,0,21,0,0.152
2021,4_town,North Branford,asian,some_college_aa,17,23,0.12,0.137
2021,4_town,North Branford,asian,bachelors_plus,121,100,0.88,0.251
2021,4_town,North Branford,aian,ages25plus,0,21,NA,NA
2021,4_town,North Branford,aian,less_than_hs,0,21,NA,NA
2021,4_town,North Branford,aian,high_school,0,21,NA,NA
2021,4_town,North Branford,aian,some_college_aa,0,21,NA,NA
2021,4_town,North Branford,aian,bachelors_plus,0,21,NA,NA
2021,4_town,North Branford,other_race,ages25plus,233,135,NA,NA
2021,4_town,North Branford,other_race,less_than_hs,43,69,0.18,0.276
2021,4_town,North Branford,other_race,high_school,35,54,0.15,0.215
2021,4_town,North Branford,other_race,some_college_aa,56,67,0.24,0.252
2021,4_town,North Branford,other_race,bachelors_plus,99,78,0.42,0.227
2021,4_town,North Canaan,total,ages25plus,2426,341,NA,NA
2021,4_town,North Canaan,total,less_than_hs,363,136,0.15,0.052
2021,4_town,North Canaan,total,high_school,719,175,0.3,0.059
2021,4_town,North Canaan,total,some_college_aa,724,199,0.3,0.07
2021,4_town,North Canaan,total,bachelors_plus,620,166,0.26,0.058
2021,4_town,North Canaan,white,ages25plus,2141,304,NA,NA
2021,4_town,North Canaan,white,less_than_hs,208,97,0.1,0.043
2021,4_town,North Canaan,white,high_school,624,157,0.29,0.061
2021,4_town,North Canaan,white,some_college_aa,700,174,0.33,0.067
2021,4_town,North Canaan,white,bachelors_plus,609,167,0.28,0.067
2021,4_town,North Canaan,black,ages25plus,20,37,NA,NA
2021,4_town,North Canaan,black,less_than_hs,16,28,0.8,2.037
2021,4_town,North Canaan,black,high_school,0,13,0,0.65
2021,4_town,North Canaan,black,some_college_aa,4,15,0.2,0.652
2021,4_town,North Canaan,black,bachelors_plus,0,13,0,0.65
2021,4_town,North Canaan,latino,ages25plus,211,114,NA,NA
2021,4_town,North Canaan,latino,less_than_hs,139,95,0.66,0.276
2021,4_town,North Canaan,latino,high_school,60,59,0.28,0.234
2021,4_town,North Canaan,latino,some_college_aa,4,15,0.02,0.07
2021,4_town,North Canaan,latino,bachelors_plus,8,18,0.04,0.083
2021,4_town,North Canaan,asian,ages25plus,0,13,NA,NA
2021,4_town,North Canaan,asian,less_than_hs,0,13,NA,NA
2021,4_town,North Canaan,asian,high_school,0,13,NA,NA
2021,4_town,North Canaan,asian,some_college_aa,0,13,NA,NA
2021,4_town,North Canaan,asian,bachelors_plus,0,13,NA,NA
2021,4_town,North Canaan,aian,ages25plus,0,13,NA,NA
2021,4_town,North Canaan,aian,less_than_hs,0,13,NA,NA
2021,4_town,North Canaan,aian,high_school,0,13,NA,NA
2021,4_town,North Canaan,aian,some_college_aa,0,13,NA,NA
2021,4_town,North Canaan,aian,bachelors_plus,0,13,NA,NA
2021,4_town,North Canaan,other_race,ages25plus,132,99,NA,NA
2021,4_town,North Canaan,other_race,less_than_hs,70,75,0.53,0.406
2021,4_town,North Canaan,other_race,high_school,35,47,0.27,0.295
2021,4_town,North Canaan,other_race,some_college_aa,16,34,0.12,0.241
2021,4_town,North Canaan,other_race,bachelors_plus,11,30,0.08,0.219
2021,4_town,North Haven,total,ages25plus,18001,1017,NA,NA
2021,4_town,North Haven,total,less_than_hs,934,217,0.05,0.012
2021,4_town,North Haven,total,high_school,5021,516,0.28,0.024
2021,4_town,North Haven,total,some_college_aa,3674,445,0.2,0.022
2021,4_town,North Haven,total,bachelors_plus,8372,723,0.47,0.03
2021,4_town,North Haven,white,ages25plus,14511,890,NA,NA
2021,4_town,North Haven,white,less_than_hs,628,170,0.04,0.011
2021,4_town,North Haven,white,high_school,4353,464,0.3,0.026
2021,4_town,North Haven,white,some_college_aa,2806,360,0.19,0.022
2021,4_town,North Haven,white,bachelors_plus,6724,646,0.46,0.034
2021,4_town,North Haven,black,ages25plus,936,337,NA,NA
2021,4_town,North Haven,black,less_than_hs,69,67,0.07,0.066
2021,4_town,North Haven,black,high_school,277,203,0.3,0.189
2021,4_town,North Haven,black,some_college_aa,322,224,0.34,0.205
2021,4_town,North Haven,black,bachelors_plus,268,134,0.29,0.099
2021,4_town,North Haven,latino,ages25plus,966,312,NA,NA
2021,4_town,North Haven,latino,less_than_hs,151,111,0.16,0.103
2021,4_town,North Haven,latino,high_school,173,128,0.18,0.119
2021,4_town,North Haven,latino,some_college_aa,220,124,0.23,0.105
2021,4_town,North Haven,latino,bachelors_plus,422,230,0.44,0.192
2021,4_town,North Haven,asian,ages25plus,1282,287,NA,NA
2021,4_town,North Haven,asian,less_than_hs,79,60,0.06,0.045
2021,4_town,North Haven,asian,high_school,189,93,0.15,0.065
2021,4_town,North Haven,asian,some_college_aa,296,144,0.23,0.1
2021,4_town,North Haven,asian,bachelors_plus,718,222,0.56,0.119
2021,4_town,North Haven,aian,ages25plus,0,25,NA,NA
2021,4_town,North Haven,aian,less_than_hs,0,25,NA,NA
2021,4_town,North Haven,aian,high_school,0,25,NA,NA
2021,4_town,North Haven,aian,some_college_aa,0,25,NA,NA
2021,4_town,North Haven,aian,bachelors_plus,0,25,NA,NA
2021,4_town,North Haven,other_race,ages25plus,806,298,NA,NA
2021,4_town,North Haven,other_race,less_than_hs,148,120,0.18,0.133
2021,4_town,North Haven,other_race,high_school,83,93,0.1,0.109
2021,4_town,North Haven,other_race,some_college_aa,128,86,0.16,0.089
2021,4_town,North Haven,other_race,bachelors_plus,447,242,0.55,0.219
2021,4_town,North Stonington,total,ages25plus,3807,514,NA,NA
2021,4_town,North Stonington,total,less_than_hs,275,163,0.07,0.042
2021,4_town,North Stonington,total,high_school,950,229,0.25,0.05
2021,4_town,North Stonington,total,some_college_aa,857,235,0.23,0.054
2021,4_town,North Stonington,total,bachelors_plus,1725,360,0.45,0.072
2021,4_town,North Stonington,white,ages25plus,3342,458,NA,NA
2021,4_town,North Stonington,white,less_than_hs,274,143,0.08,0.041
2021,4_town,North Stonington,white,high_school,775,207,0.23,0.053
2021,4_town,North Stonington,white,some_college_aa,835,221,0.25,0.057
2021,4_town,North Stonington,white,bachelors_plus,1458,312,0.44,0.072
2021,4_town,North Stonington,black,ages25plus,1,38,NA,NA
2021,4_town,North Stonington,black,less_than_hs,1,19,1,42.485
2021,4_town,North Stonington,black,high_school,0,19,0,19
2021,4_town,North Stonington,black,some_college_aa,0,19,0,19
2021,4_town,North Stonington,black,bachelors_plus,0,19,0,19
2021,4_town,North Stonington,latino,ages25plus,178,141,NA,NA
2021,4_town,North Stonington,latino,less_than_hs,0,19,0,0.107
2021,4_town,North Stonington,latino,high_school,119,125,0.67,0.461
2021,4_town,North Stonington,latino,some_college_aa,22,40,0.12,0.202
2021,4_town,North Stonington,latino,bachelors_plus,37,46,0.21,0.199
2021,4_town,North Stonington,asian,ages25plus,182,161,NA,NA
2021,4_town,North Stonington,asian,less_than_hs,0,19,0,0.104
2021,4_town,North Stonington,asian,high_school,0,19,0,0.104
2021,4_town,North Stonington,asian,some_college_aa,0,19,0,0.104
2021,4_town,North Stonington,asian,bachelors_plus,182,158,1,1.239
2021,4_town,North Stonington,aian,ages25plus,24,47,NA,NA
2021,4_town,North Stonington,aian,less_than_hs,0,19,0,0.792
2021,4_town,North Stonington,aian,high_school,5,8,0.21,0.527
2021,4_town,North Stonington,aian,some_college_aa,0,19,0,0.792
2021,4_town,North Stonington,aian,bachelors_plus,19,38,0.79,0.322
2021,4_town,North Stonington,other_race,ages25plus,124,111,NA,NA
2021,4_town,North Stonington,other_race,less_than_hs,0,19,0,0.153
2021,4_town,North Stonington,other_race,high_school,73,75,0.59,0.297
2021,4_town,North Stonington,other_race,some_college_aa,22,55,0.18,0.414
2021,4_town,North Stonington,other_race,bachelors_plus,29,58,0.23,0.418
2021,4_town,Norwalk,total,ages25plus,66236,1990,NA,NA
2021,4_town,Norwalk,total,less_than_hs,7899,760,0.12,0.011
2021,4_town,Norwalk,total,high_school,14351,971,0.22,0.013
2021,4_town,Norwalk,total,some_college_aa,14645,899,0.22,0.012
2021,4_town,Norwalk,total,bachelors_plus,29341,1276,0.44,0.014
2021,4_town,Norwalk,white,ages25plus,36717,1435,NA,NA
2021,4_town,Norwalk,white,less_than_hs,1515,299,0.04,0.008
2021,4_town,Norwalk,white,high_school,6672,665,0.18,0.017
2021,4_town,Norwalk,white,some_college_aa,7925,717,0.22,0.018
2021,4_town,Norwalk,white,bachelors_plus,20605,1006,0.56,0.016
2021,4_town,Norwalk,black,ages25plus,7936,813,NA,NA
2021,4_town,Norwalk,black,less_than_hs,671,228,0.08,0.027
2021,4_town,Norwalk,black,high_school,2078,447,0.26,0.05
2021,4_town,Norwalk,black,some_college_aa,2711,434,0.34,0.042
2021,4_town,Norwalk,black,bachelors_plus,2476,470,0.31,0.05
2021,4_town,Norwalk,latino,ages25plus,16517,1123,NA,NA
2021,4_town,Norwalk,latino,less_than_hs,5285,603,0.32,0.029
2021,4_town,Norwalk,latino,high_school,4876,690,0.3,0.037
2021,4_town,Norwalk,latino,some_college_aa,3267,448,0.2,0.024
2021,4_town,Norwalk,latino,bachelors_plus,3089,470,0.19,0.025
2021,4_town,Norwalk,asian,ages25plus,3785,479,NA,NA
2021,4_town,Norwalk,asian,less_than_hs,390,154,0.1,0.039
2021,4_town,Norwalk,asian,high_school,259,128,0.07,0.033
2021,4_town,Norwalk,asian,some_college_aa,459,170,0.12,0.042
2021,4_town,Norwalk,asian,bachelors_plus,2677,400,0.71,0.056
2021,4_town,Norwalk,aian,ages25plus,192,91,NA,NA
2021,4_town,Norwalk,aian,less_than_hs,61,50,0.32,0.212
2021,4_town,Norwalk,aian,high_school,29,32,0.15,0.151
2021,4_town,Norwalk,aian,some_college_aa,55,57,0.29,0.264
2021,4_town,Norwalk,aian,bachelors_plus,47,37,0.24,0.154
2021,4_town,Norwalk,other_race,ages25plus,9157,952,NA,NA
2021,4_town,Norwalk,other_race,less_than_hs,2354,448,0.26,0.041
2021,4_town,Norwalk,other_race,high_school,2796,586,0.31,0.056
2021,4_town,Norwalk,other_race,some_college_aa,1955,389,0.21,0.036
2021,4_town,Norwalk,other_race,bachelors_plus,2052,459,0.22,0.044
2021,4_town,Norwich,total,ages25plus,28607,1374,NA,NA
2021,4_town,Norwich,total,less_than_hs,3223,517,0.11,0.017
2021,4_town,Norwich,total,high_school,10911,856,0.38,0.024
2021,4_town,Norwich,total,some_college_aa,8887,772,0.31,0.022
2021,4_town,Norwich,total,bachelors_plus,5586,541,0.2,0.016
2021,4_town,Norwich,white,ages25plus,18779,1071,NA,NA
2021,4_town,Norwich,white,less_than_hs,1414,314,0.08,0.016
2021,4_town,Norwich,white,high_school,7202,706,0.38,0.031
2021,4_town,Norwich,white,some_college_aa,5876,589,0.31,0.026
2021,4_town,Norwich,white,bachelors_plus,4287,451,0.23,0.02
2021,4_town,Norwich,black,ages25plus,2985,523,NA,NA
2021,4_town,Norwich,black,less_than_hs,372,197,0.12,0.062
2021,4_town,Norwich,black,high_school,1336,359,0.45,0.091
2021,4_town,Norwich,black,some_college_aa,1046,301,0.35,0.08
2021,4_town,Norwich,black,bachelors_plus,231,121,0.08,0.038
2021,4_town,Norwich,latino,ages25plus,4304,615,NA,NA
2021,4_town,Norwich,latino,less_than_hs,972,337,0.23,0.071
2021,4_town,Norwich,latino,high_school,1692,361,0.39,0.062
2021,4_town,Norwich,latino,some_college_aa,1381,342,0.32,0.065
2021,4_town,Norwich,latino,bachelors_plus,259,130,0.06,0.029
2021,4_town,Norwich,asian,ages25plus,2007,334,NA,NA
2021,4_town,Norwich,asian,less_than_hs,319,137,0.16,0.063
2021,4_town,Norwich,asian,high_school,657,169,0.33,0.064
2021,4_town,Norwich,asian,some_college_aa,385,130,0.19,0.056
2021,4_town,Norwich,asian,bachelors_plus,646,217,0.32,0.094
2021,4_town,Norwich,aian,ages25plus,219,130,NA,NA
2021,4_town,Norwich,aian,less_than_hs,0,28,0,0.128
2021,4_town,Norwich,aian,high_school,105,95,0.48,0.327
2021,4_town,Norwich,aian,some_college_aa,68,74,0.31,0.283
2021,4_town,Norwich,aian,bachelors_plus,46,41,0.21,0.14
2021,4_town,Norwich,other_race,ages25plus,2719,537,NA,NA
2021,4_town,Norwich,other_race,less_than_hs,517,317,0.19,0.11
2021,4_town,Norwich,other_race,high_school,914,286,0.34,0.082
2021,4_town,Norwich,other_race,some_college_aa,1012,303,0.37,0.084
2021,4_town,Norwich,other_race,bachelors_plus,276,118,0.1,0.038
2021,4_town,Old Lyme,total,ages25plus,5594,442,NA,NA
2021,4_town,Old Lyme,total,less_than_hs,244,117,0.04,0.021
2021,4_town,Old Lyme,total,high_school,1006,170,0.18,0.027
2021,4_town,Old Lyme,total,some_college_aa,1341,196,0.24,0.029
2021,4_town,Old Lyme,total,bachelors_plus,3003,337,0.54,0.043
2021,4_town,Old Lyme,white,ages25plus,5134,353,NA,NA
2021,4_town,Old Lyme,white,less_than_hs,174,87,0.03,0.017
2021,4_town,Old Lyme,white,high_school,848,149,0.17,0.027
2021,4_town,Old Lyme,white,some_college_aa,1285,188,0.25,0.032
2021,4_town,Old Lyme,white,bachelors_plus,2827,244,0.55,0.029
2021,4_town,Old Lyme,black,ages25plus,0,19,NA,NA
2021,4_town,Old Lyme,black,less_than_hs,0,19,NA,NA
2021,4_town,Old Lyme,black,high_school,0,19,NA,NA
2021,4_town,Old Lyme,black,some_college_aa,0,19,NA,NA
2021,4_town,Old Lyme,black,bachelors_plus,0,19,NA,NA
2021,4_town,Old Lyme,latino,ages25plus,218,114,NA,NA
2021,4_town,Old Lyme,latino,less_than_hs,52,55,0.24,0.219
2021,4_town,Old Lyme,latino,high_school,65,70,0.3,0.281
2021,4_town,Old Lyme,latino,some_college_aa,17,25,0.08,0.107
2021,4_town,Old Lyme,latino,bachelors_plus,84,68,0.39,0.238
2021,4_town,Old Lyme,asian,ages25plus,97,63,NA,NA
2021,4_town,Old Lyme,asian,less_than_hs,18,34,0.19,0.329
2021,4_town,Old Lyme,asian,high_school,26,33,0.27,0.292
2021,4_town,Old Lyme,asian,some_college_aa,0,19,0,0.196
2021,4_town,Old Lyme,asian,bachelors_plus,53,38,0.55,0.166
2021,4_town,Old Lyme,aian,ages25plus,13,43,NA,NA
2021,4_town,Old Lyme,aian,less_than_hs,0,19,0,1.462
2021,4_town,Old Lyme,aian,high_school,0,19,0,1.462
2021,4_town,Old Lyme,aian,some_college_aa,13,28,1,3.947
2021,4_town,Old Lyme,aian,bachelors_plus,0,19,0,1.462
2021,4_town,Old Lyme,other_race,ages25plus,239,131,NA,NA
2021,4_town,Old Lyme,other_race,less_than_hs,0,19,0,0.079
2021,4_town,Old Lyme,other_race,high_school,131,99,0.55,0.285
2021,4_town,Old Lyme,other_race,some_college_aa,43,59,0.18,0.226
2021,4_town,Old Lyme,other_race,bachelors_plus,65,60,0.27,0.202
2021,4_town,Old Saybrook,total,ages25plus,8318,717,NA,NA
2021,4_town,Old Saybrook,total,less_than_hs,370,156,0.04,0.018
2021,4_town,Old Saybrook,total,high_school,1680,293,0.2,0.031
2021,4_town,Old Saybrook,total,some_college_aa,1994,377,0.24,0.04
2021,4_town,Old Saybrook,total,bachelors_plus,4274,511,0.51,0.043
2021,4_town,Old Saybrook,white,ages25plus,7811,622,NA,NA
2021,4_town,Old Saybrook,white,less_than_hs,291,129,0.04,0.016
2021,4_town,Old Saybrook,white,high_school,1542,288,0.2,0.033
2021,4_town,Old Saybrook,white,some_college_aa,1913,334,0.24,0.038
2021,4_town,Old Saybrook,white,bachelors_plus,4065,419,0.52,0.034
2021,4_town,Old Saybrook,black,ages25plus,55,86,NA,NA
2021,4_town,Old Saybrook,black,less_than_hs,1,24,0.02,0.435
2021,4_town,Old Saybrook,black,high_school,7,26,0.13,0.429
2021,4_town,Old Saybrook,black,some_college_aa,47,76,0.85,0.352
2021,4_town,Old Saybrook,black,bachelors_plus,0,21,0,0.382
2021,4_town,Old Saybrook,latino,ages25plus,324,147,NA,NA
2021,4_town,Old Saybrook,latino,less_than_hs,68,60,0.21,0.159
2021,4_town,Old Saybrook,latino,high_school,58,59,0.18,0.163
2021,4_town,Old Saybrook,latino,some_college_aa,26,41,0.08,0.121
2021,4_town,Old Saybrook,latino,bachelors_plus,172,114,0.53,0.256
2021,4_town,Old Saybrook,asian,ages25plus,121,92,NA,NA
2021,4_town,Old Saybrook,asian,less_than_hs,6,25,0.05,0.203
2021,4_town,Old Saybrook,asian,high_school,73,75,0.6,0.417
2021,4_town,Old Saybrook,asian,some_college_aa,8,30,0.07,0.243
2021,4_town,Old Saybrook,asian,bachelors_plus,34,37,0.28,0.219
2021,4_town,Old Saybrook,aian,ages25plus,0,21,NA,NA
2021,4_town,Old Saybrook,aian,less_than_hs,0,21,NA,NA
2021,4_town,Old Saybrook,aian,high_school,0,21,NA,NA
2021,4_town,Old Saybrook,aian,some_college_aa,0,21,NA,NA
2021,4_town,Old Saybrook,aian,bachelors_plus,0,21,NA,NA
2021,4_town,Old Saybrook,other_race,ages25plus,62,86,NA,NA
2021,4_town,Old Saybrook,other_race,less_than_hs,25,55,0.4,0.689
2021,4_town,Old Saybrook,other_race,high_school,0,21,0,0.339
2021,4_town,Old Saybrook,other_race,some_college_aa,0,21,0,0.339
2021,4_town,Old Saybrook,other_race,bachelors_plus,37,58,0.6,0.436
2021,4_town,Orange,total,ages25plus,9854,621,NA,NA
2021,4_town,Orange,total,less_than_hs,194,107,0.02,0.011
2021,4_town,Orange,total,high_school,1662,264,0.17,0.025
2021,4_town,Orange,total,some_college_aa,2012,292,0.2,0.027
2021,4_town,Orange,total,bachelors_plus,5986,468,0.61,0.028
2021,4_town,Orange,white,ages25plus,7971,525,NA,NA
2021,4_town,Orange,white,less_than_hs,124,70,0.02,0.009
2021,4_town,Orange,white,high_school,1480,243,0.19,0.028
2021,4_town,Orange,white,some_college_aa,1702,275,0.21,0.032
2021,4_town,Orange,white,bachelors_plus,4665,369,0.59,0.026
2021,4_town,Orange,black,ages25plus,435,207,NA,NA
2021,4_town,Orange,black,less_than_hs,19,32,0.04,0.071
2021,4_town,Orange,black,high_school,121,127,0.28,0.26
2021,4_town,Orange,black,some_college_aa,167,136,0.38,0.254
2021,4_town,Orange,black,bachelors_plus,128,83,0.29,0.13
2021,4_town,Orange,latino,ages25plus,281,114,NA,NA
2021,4_town,Orange,latino,less_than_hs,37,57,0.13,0.196
2021,4_town,Orange,latino,high_school,21,24,0.07,0.08
2021,4_town,Orange,latino,some_college_aa,51,51,0.18,0.166
2021,4_town,Orange,latino,bachelors_plus,172,81,0.61,0.146
2021,4_town,Orange,asian,ages25plus,1104,216,NA,NA
2021,4_town,Orange,asian,less_than_hs,14,26,0.01,0.023
2021,4_town,Orange,asian,high_school,30,28,0.03,0.025
2021,4_town,Orange,asian,some_college_aa,84,45,0.08,0.038
2021,4_town,Orange,asian,bachelors_plus,976,208,0.88,0.075
2021,4_town,Orange,aian,ages25plus,0,21,NA,NA
2021,4_town,Orange,aian,less_than_hs,0,21,NA,NA
2021,4_town,Orange,aian,high_school,0,21,NA,NA
2021,4_town,Orange,aian,some_college_aa,0,21,NA,NA
2021,4_town,Orange,aian,bachelors_plus,0,21,NA,NA
2021,4_town,Orange,other_race,ages25plus,196,123,NA,NA
2021,4_town,Orange,other_race,less_than_hs,37,71,0.19,0.342
2021,4_town,Orange,other_race,high_school,11,45,0.06,0.227
2021,4_town,Orange,other_race,some_college_aa,59,67,0.3,0.285
2021,4_town,Orange,other_race,bachelors_plus,89,60,0.45,0.112
2021,4_town,Oxford,total,ages25plus,9363,782,NA,NA
2021,4_town,Oxford,total,less_than_hs,362,149,0.04,0.016
2021,4_town,Oxford,total,high_school,2337,376,0.25,0.034
2021,4_town,Oxford,total,some_college_aa,2610,484,0.28,0.046
2021,4_town,Oxford,total,bachelors_plus,4054,462,0.43,0.034
2021,4_town,Oxford,white,ages25plus,8277,699,NA,NA
2021,4_town,Oxford,white,less_than_hs,316,146,0.04,0.017
2021,4_town,Oxford,white,high_school,2092,334,0.25,0.034
2021,4_town,Oxford,white,some_college_aa,2340,439,0.28,0.047
2021,4_town,Oxford,white,bachelors_plus,3529,403,0.43,0.033
2021,4_town,Oxford,black,ages25plus,120,134,NA,NA
2021,4_town,Oxford,black,less_than_hs,4,23,0.03,0.188
